id,city,country,region,short_description,budget_level,master_travel_score,rank_overall,data_sources,source_count,climate_zone,climate_avg_temp_c,climate_source,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,composite_score,ideal_weekend,ideal_short_trip,ideal_one_week,ideal_long_trip,meteo_avg_temp_c,meteo_annual_precip_mm,meteo_avg_daily_sun_h,meteo_avg_comfort,meteo_best_comfort_month,meteo_wet_months,meteo_cold_months,meteo_hot_months,image_score,image_count,avg_text_quality,avg_colorfulness,avg_brightness,avg_contrast,avg_attractiveness,col_cost_of_living_index,col_rent_index,col_groceries_index,col_restaurant_index,col_purchasing_power_index,col_affordability_tier,col_value_score
c088e9eb-7dff-40bb-99a9-167f3f1e41c1,Manuel Antonio National Park,Costa Rica,north_america,"Lush rainforests meet sandy beaches under a vibrant sun, where playful monkeys and colorful birds create an enchanting, tropical experience.",Mid-range,6.17,175,climate|cost|wtc_ratings,3,Warm/Mediterranean,22.69,meteostat,2,4,5,5,2,3,3,1,4,3.22,True,True,False,False,22.69,12557.9,6.37,9.52,9.0,38.0,0.0,0.0,,,,,,,,47.01,14.7,45.54,41.69,39.88,Mid-range,0.848
33bfc52d-e48e-4738-be09-ddfa3cfb6603,Sicily,Italy,europe,"Sun-drenched landscapes, aromatic citrus groves, and vibrant markets create a sensory feast, while ancient ruins whisper stories of a rich, layered history.",Mid-range,6.17,176,climate|cost|wtc_ratings,3,Temperate,14.38,meteostat,5,3,4,4,3,5,3,3,3,3.67,False,True,True,True,14.38,8157.9,,7.18,7.0,78.0,55.0,1.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
676ac4da-c47a-4027-bc2e-8794a836fcf6,Iguazu Falls,Argentina,south_america,The thunderous roar of cascading water and the lush embrace of the surrounding rainforest create an awe-inspiring natural spectacle.,Mid-range,6.17,177,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.55,meteostat,3,5,5,1,2,3,3,2,4,3.11,True,True,False,False,21.55,26626.0,5.8,9.63,1.0,84.0,0.0,0.0,,,,,,,,34.69,7.71,28.17,33.32,30.72,Budget,0.886
edb9bd75-975a-438a-8d19-7b506bae3003,Montevideo,Uruguay,south_america,"Strolling along the rambla with the ocean breeze, discovering vibrant street art, and savoring local mate create a welcoming and laid-back vibe.",Mid-range,6.17,178,climate|cost|wtc_ratings,3,Temperate,16.85,meteostat,4,3,3,3,3,4,3,4,3,3.33,True,True,True,False,16.85,15056.0,6.7,8.96,1.0,84.0,6.0,0.0,,,,,,,,52.07,13.93,44.01,49.39,30.07,Mid-range,0.577
766463db-8af1-4a9f-95f4-f2bb8a50db45,Cuenca,Ecuador,south_america,"Cobblestone streets lined with colonial architecture and vibrant markets create a charming atmosphere, inviting you to explore its rich cultural heritage.",Budget,6.17,179,climate|cost|wtc_ratings,3,Temperate,11.8,meteostat,5,3,4,1,3,4,3,3,4,3.33,True,True,True,False,11.8,7636.8,5.12,8.0,9.0,78.0,4.0,0.0,,,,,,,,37.34,11.28,34.49,28.55,31.76,Mid-range,0.851
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,Raja Ampat,Indonesia,asia,"Crystal-clear waters teeming with vibrant marine life and secluded islands offer a serene escape, perfect for snorkeling and diving enthusiasts seeking adventure.",Luxury,6.16,180,climate|cost|wtc_ratings,3,Tropical/Hot,27.11,meteostat,2,4,5,5,1,3,3,1,5,3.22,False,False,True,True,27.11,44491.0,5.55,8.77,2.0,84.0,0.0,7.0,,,,,,,,35.85,9.82,38.29,17.74,21.07,Mid-range,0.588
32c4ac7c-550f-417c-afcc-a1dc2b183e8f,Dubrovnik,Croatia,europe,"Wander through ancient stone streets, bask in the Adriatic sun, and feel the blend of history and sea breeze at every corner.",Mid-range,6.16,181,climate|cost|wtc_ratings,3,Temperate,16.56,meteostat,5,3,4,4,3,4,3,3,2,3.44,True,True,False,False,16.56,2610.3,,7.81,6.0,9.0,34.0,0.0,,,,,,,,48.94,13.38,41.98,41.29,47.55,Mid-range,0.972
2756e007-9330-4d8c-8e7c-1cb2bfd5a1fe,Jeju Island,South Korea,asia,"Lush green landscapes, volcanic craters, and serene beaches create a tranquil escape, perfect for soaking in natural beauty and peaceful vibes.",Mid-range,6.16,182,climate|cost|wtc_ratings,3,Temperate,16.03,meteostat,3,4,5,4,3,4,4,2,4,3.67,False,True,True,False,16.03,2795.7,,7.57,6.0,9.0,48.0,8.0,,,,,,,,73.22,20.02,91.95,42.1,76.85,Expensive,1.05
b3d93e9e-ad99-4429-b281-c0750bf6e2c8,Ho Chi Minh City,Vietnam,asia,"Bustling streets filled with the aroma of street food and the hum of scooters create a vibrant, energetic atmosphere that's uniquely captivating.",Budget,6.14,183,climate|cost|wtc_ratings,3,Tropical/Hot,28.09,meteostat,4,3,2,2,4,5,3,5,2,3.33,True,True,True,False,28.09,9370.4,,7.89,1.0,27.0,0.0,86.0,,,,,,,,37.48,13.22,38.7,19.98,29.38,Mid-range,0.784
3aece1d2-640d-478c-97cb-7b2af24c0d4b,Granada,Nicaragua,north_america,"Cobblestone streets lined with colorful colonial buildings and the distant scent of tropical fruits create a charming, laid-back atmosphere.",Budget,6.14,184,climate|cost|wtc_ratings,3,Tropical/Hot,27.65,meteostat,4,3,4,2,3,4,3,3,3,3.22,True,True,False,False,27.65,10382.6,7.94,8.93,4.0,62.0,0.0,51.0,,,,,,,,39.64,8.68,38.13,27.51,17.63,Mid-range,0.445
b4e893fc-27d3-47c4-be88-098db36c1cb7,Fort Lauderdale,United States,north_america,"Palm-lined beaches and vibrant nightlife create an inviting atmosphere, where the gentle ocean breeze and warm sun make relaxation effortless.",Mid-range,6.13,185,climate|cost|wtc_ratings,3,Tropical/Hot,25.42,meteostat,3,3,3,5,4,4,4,4,2,3.56,True,True,True,False,25.42,22334.9,,8.13,1.0,83.0,0.0,48.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
4c55af25-bd6c-4677-badd-6b53ec2f758d,Bandung,Indonesia,asia,"Cool mountain air, vibrant street markets, and a mix of colonial architecture create a refreshing escape with a laid-back yet lively vibe.",Budget,6.13,186,climate|cost|wtc_ratings,3,Tropical/Hot,27.66,meteostat,4,3,4,2,3,4,3,3,3,3.22,True,True,False,False,27.66,37549.0,5.2,8.66,7.0,84.0,0.0,41.0,,,,,,,,35.85,9.82,38.29,17.74,21.07,Mid-range,0.588
16b76b63-d83f-4e9c-86e1-b39fd024f8a9,Aswan,Egypt,africa,"Tranquil river views and ancient temples offer a serene escape, with warm breezes and the gentle flow of the Nile setting the pace.",Budget,6.13,187,climate|cost|wtc_ratings,3,Tropical/Hot,27.63,meteostat,5,3,4,2,2,4,3,2,4,3.22,True,True,True,False,27.63,25.0,10.73,8.26,1.0,4.0,0.0,88.0,,,,,,,,29.52,5.82,27.42,23.42,21.54,Budget,0.73
cdc43353-203d-43ea-91ec-ccdff3e15160,Kuala Lumpur,Malaysia,asia,"Bustling streets filled with diverse aromas and vibrant markets create a lively atmosphere, blending modern skyscrapers with rich cultural heritage.",Mid-range,6.12,188,climate|visual|cost|wtc_ratings,4,Tropical/Hot,28.13,meteostat,4,3,3,2,4,5,3,5,2,3.44,False,True,True,False,28.13,42411.0,,6.9,2.0,84.0,0.0,90.0,0.0,1.0,3.0,28.315,83.065,48.029,2.525,37.02,9.87,39.45,20.84,55.3,Mid-range,1.494
63063324-d84d-44b2-9329-8f80e881d2db,Hue,Vietnam,asia,"Ancient temples and serene riverside views offer a peaceful escape, with fragrant street food and friendly locals adding to the charm.",Budget,6.12,189,climate|cost|wtc_ratings,3,Tropical/Hot,25.37,meteostat,5,3,3,2,2,4,3,3,4,3.22,True,True,True,False,25.37,47735.5,5.35,8.69,3.0,84.0,0.0,55.0,,,,,,,,37.48,13.22,38.7,19.98,29.38,Mid-range,0.784
7b34f40a-0ea8-48d7-b930-c7de11613b93,Almaty,Kazakhstan,asia,"Nestled beneath snow-capped mountains, the city offers a blend of Soviet-era charm and vibrant modern culture, with bustling markets and serene parks.",Mid-range,6.11,190,climate|cost|wtc_ratings,3,Temperate,11.02,meteostat,4,4,5,1,3,3,3,4,3,3.33,True,True,True,False,11.02,9110.5,5.76,7.2,5.0,83.0,75.0,0.0,,,,,,,,28.68,9.44,25.35,27.24,32.23,Budget,1.124
c2007531-2344-4045-bc8e-c7785475829f,Islamabad,Pakistan,asia,"Serene tree-lined streets, vibrant markets, and stunning views of the Margalla Hills offer a peaceful yet dynamic experience.",Mid-range,6.1,191,climate|cost|wtc_ratings,3,Warm/Mediterranean,22.23,meteostat,4,3,5,1,2,4,3,3,4,3.22,True,True,True,False,22.23,17933.0,,7.51,10.0,81.0,2.0,57.0,,,,,,,,19.92,3.91,17.81,15.54,26.63,Budget,1.337
180cca4b-7d0f-41a2-99a1-27c58d512572,Sapa,Vietnam,asia,"Rolling green terraces and misty mountain vistas create a serene escape, where vibrant local cultures and tranquil landscapes embrace visitors warmly.",Budget,6.1,192,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.92,meteostat,4,4,5,1,2,3,3,2,4,3.11,True,True,True,False,21.92,19409.5,5.86,9.52,3.0,82.0,0.0,0.0,,,,,,,,37.48,13.22,38.7,19.98,29.38,Mid-range,0.784
80fd9234-ad35-4e41-af83-ce4f201894d5,San Cristóbal de las Casas,Mexico,north_america,"Charming cobblestone streets, vibrant markets, and colorful colonial architecture create a warm and inviting atmosphere, perfect for leisurely exploration.",Budget,6.1,193,climate|cost|wtc_ratings,3,Temperate,15.88,meteostat,4,3,4,1,3,4,3,2,4,3.11,True,True,False,False,15.88,15702.6,6.37,9.36,2.0,84.0,0.0,0.0,,,,,,,,35.35,12.55,34.82,32.67,38.62,Mid-range,1.093
333aa3ee-33b8-4db0-b7a4-6fe335b33f37,Kolkata,India,asia,"Bustling streets filled with the aroma of spices, vibrant markets, and colonial architecture create an inviting atmosphere full of life and history.",Budget,6.08,194,climate|cost|wtc_ratings,3,Tropical/Hot,27.43,meteostat,5,2,3,1,3,5,3,4,2,3.11,True,True,True,False,27.43,24682.5,4.83,8.61,1.0,82.0,0.0,103.0,,,,,,,,24.43,5.3,26.43,17.56,49.72,Budget,2.035
eb8d23c9-8122-4bb2-8325-e37036397a1c,Brisbane,Australia,oceania,"Sun-drenched streets and lush riverside parks create a laid-back vibe, with vibrant markets and buzzing eateries adding a lively local flavor.",Mid-range,6.08,195,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.59,meteostat,4,4,4,3,4,4,3,4,2,3.56,True,True,True,False,19.59,11263.0,,8.42,10.0,62.0,0.0,0.0,,,,,,,,77.75,36.84,77.44,72.95,104.63,Expensive,1.346
72a44cc1-8aff-4424-95a0-81afd9aa6db1,Seville,Spain,europe,"Sun-drenched plazas, the aroma of orange blossoms, and the passionate rhythm of flamenco create an enchanting and lively atmosphere.",Mid-range,6.08,196,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.7,meteostat,5,3,2,1,4,5,3,4,2,3.22,True,True,True,False,19.7,6291.5,8.87,9.59,4.0,84.0,1.0,23.0,,,,,,,,53.88,21.25,45.69,53.96,70.04,Mid-range,1.3
12e3b524-020c-47b5-a2ca-cc91986cc068,Cappadocia,Turkey,asia,"Imagine drifting over surreal landscapes in a hot air balloon, where ancient rock formations and vibrant valleys create an otherworldly experience.",Mid-range,6.07,197,climate|cost|wtc_ratings,3,Temperate,11.94,meteostat,4,4,5,1,2,4,3,2,4,3.22,False,True,True,False,11.94,6174.0,7.09,7.94,5.0,80.0,73.0,0.0,,,,,,,,28.31,6.63,22.64,18.4,32.88,Budget,1.161
4e2d3678-bbb3-428e-a1df-0ba956ef3c77,Nafplio,Greece,europe,"Charming cobblestone streets, vibrant bougainvillea, and the gentle sea breeze create a serene atmosphere perfect for leisurely exploration and relaxation.",Mid-range,6.07,198,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.76,meteostat,4,3,4,3,3,4,3,3,4,3.44,True,True,False,False,18.76,1291.1,,7.92,10.0,17.0,17.0,27.0,,,,,,,,56.22,12.68,44.73,52.19,39.73,Mid-range,0.707
ecaa1ebe-5e59-464c-8fae-42abbddcc734,Caracas,Venezuela,south_america,"Vibrant streets filled with lively music and bustling markets, surrounded by lush mountains and offering a mix of urban and natural beauty.",Budget,6.07,199,climate|cost|wtc_ratings,3,Warm/Mediterranean,23.13,meteostat,4,3,4,3,3,4,2,3,2,3.11,True,True,True,False,23.13,7605.6,6.46,9.74,1.0,50.0,0.0,0.0,,,,,,,,43.2,9.99,37.34,46.23,15.41,Mid-range,0.357
9ebf736e-30eb-4a14-83f6-a171b29422dd,San Juan,Puerto Rico,north_america,"Cobblestone streets lined with colorful colonial buildings, lively salsa rhythms, and the scent of ocean breezes create a vibrant and welcoming atmosphere.",Mid-range,6.07,200,climate|cost|wtc_ratings,3,Tropical/Hot,27.47,meteostat,4,3,3,5,4,4,3,4,2,3.56,True,True,True,False,27.47,22965.0,,7.68,3.0,83.0,0.0,65.0,,,,,,,,66.53,18.4,69.6,55.6,72.78,Expensive,1.094
dca139e8-a2d8-4edc-a494-bb831291452e,Hanoi,Vietnam,asia,"Bustling streets filled with the aroma of street food, lively markets, and serene lakes create a vibrant yet peaceful atmosphere.",Budget,6.07,201,climate|cost|wtc_ratings,3,Tropical/Hot,24.51,meteostat,5,3,3,1,3,5,3,4,2,3.22,True,True,True,False,24.51,8023.7,3.48,8.5,3.0,25.0,0.0,62.0,,,,,,,,37.48,13.22,38.7,19.98,29.38,Mid-range,0.784
9a1ce654-b167-4225-b87a-49d78a91ca0b,Rapa Nui,Chile,south_america,"Mystical landscapes dotted with iconic stone statues create a serene yet awe-inspiring atmosphere, perfect for those seeking a unique cultural experience.",Luxury,6.07,202,climate|cost|wtc_ratings,3,Warm/Mediterranean,20.57,meteostat,5,3,4,3,2,3,2,1,5,3.11,False,False,True,True,20.57,11509.0,6.57,9.79,1.0,81.0,0.0,0.0,,,,,,,,43.9,13.51,38.87,43.26,33.27,Mid-range,0.758
d827d6ed-6c6f-4ab0-b964-26a4defeedef,Belize City,Belize,north_america,"A vibrant mix of Caribbean charm and colonial history, with bustling markets, colorful streets, and the gentle sound of the sea nearby.",Mid-range,6.05,203,climate|cost|wtc_ratings,3,Tropical/Hot,27.1,meteostat,3,4,4,3,3,4,3,3,2,3.22,True,True,False,False,27.1,27621.0,6.81,9.32,1.0,83.0,0.0,70.0,,,,,,,,51.3,11.64,48.76,36.6,45.73,Mid-range,0.891
b150cb57-9168-4a88-ad5a-1ceb37ebfa72,Las Vegas,United States,north_america,"Bright lights and endless energy create an exhilarating atmosphere, where entertainment options are as vast and varied as the desert surrounding it.",Luxury,6.05,204,climate|visual|cost|wtc_ratings,4,Warm/Mediterranean,21.26,meteostat,3,3,2,1,5,4,3,5,1,3.0,True,True,True,False,21.26,6.0,,7.6,5.0,1.0,22.0,52.0,77.8,1.0,5.0,84.896,137.72,62.698,5.196,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
3ecbe7bd-d9a0-4690-9ab2-5e143f92fe64,Salalah,Oman,middle_east,"Lush green landscapes meet the Arabian Sea, creating a serene atmosphere filled with the scent of frankincense and the sound of gentle waves.",Mid-range,6.05,205,climate|cost|wtc_ratings,3,Tropical/Hot,26.73,meteostat,3,3,5,4,2,3,3,2,4,3.22,False,True,True,False,26.73,1576.0,7.97,9.2,1.0,80.0,0.0,43.0,,,,,,,,49.42,16.77,46.51,43.24,84.24,Mid-range,1.705
459b1d00-2b6e-4158-afe5-e091350990fe,Kathmandu,Nepal,asia,"Nestled in a valley surrounded by towering peaks, the city buzzes with vibrant markets, ancient temples, and the aroma of spices.",Budget,6.04,206,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.94,meteostat,5,4,4,1,2,4,3,3,2,3.11,False,True,True,True,18.94,19077.4,5.72,8.69,3.0,70.0,2.0,0.0,,,,,,,,28.29,3.96,26.45,20.41,22.96,Budget,0.812
5e7318b5-3cc9-462e-b9df-7c6f7bec1885,Moscow,Russia,asia,"Grand architecture, vibrant streets, and a rich cultural tapestry create a dynamic atmosphere where history and modern life intertwine seamlessly.",Mid-range,6.04,207,climate|visual|cost|wtc_ratings,4,Cool,6.6,meteostat,5,3,2,1,4,4,3,5,2,3.22,False,True,True,False,6.6,2053.6,,5.18,7.0,17.0,31.0,0.0,50.8,1.0,3.0,48.45,166.46,68.949,4.27,35.26,13.09,29.86,34.56,37.41,Mid-range,1.061
abb3afcd-3460-43f0-a209-0fdef66264c4,Bilbao,Spain,europe,"A vibrant blend of modern architecture and rich history, with bustling markets, delightful pintxos bars, and the soothing sound of the river.",Mid-range,6.02,208,climate|cost|wtc_ratings,3,Temperate,15.32,meteostat,5,3,3,2,4,4,3,4,2,3.33,True,True,True,False,15.32,16759.0,4.35,8.44,7.0,84.0,22.0,0.0,,,,,,,,53.88,21.25,45.69,53.96,70.04,Mid-range,1.3
43fc0ee7-5983-4c3c-af37-93f16a8561e1,Manila,Philippines,asia,"Bustling streets filled with vibrant jeepneys and the aroma of street food create an exciting, sensory-rich experience that's uniquely captivating.",Budget,6.01,209,climate|visual|cost|wtc_ratings,4,Tropical/Hot,28.62,meteostat,4,3,2,2,4,4,3,4,1,3.0,True,True,True,False,28.62,32803.2,0.0,7.04,1.0,83.0,0.0,119.0,49.9,1.0,4.0,70.503,131.928,51.249,4.238,37.06,9.59,37.84,20.61,21.47,Mid-range,0.579
b5c78cdb-4482-4686-9aa8-10d848aaf90d,Busan,South Korea,asia,"Coastal breezes mix with the scent of street food, while vibrant markets and serene temples create a lively yet calming atmosphere.",Mid-range,6.01,210,climate|cost|wtc_ratings,3,Temperate,15.45,meteostat,4,3,4,4,4,5,3,4,2,3.67,True,True,True,False,15.45,4036.1,,6.97,6.0,15.0,9.0,0.0,,,,,,,,73.22,20.02,91.95,42.1,76.85,Expensive,1.05
5901959f-3547-4310-a352-26b7bdc5c648,Tehran,Iran,middle_east,"Bustling bazaars and serene parks coexist with historic palaces and modern art scenes, offering a rich tapestry of culture and hospitality.",Budget,5.98,211,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.75,meteostat,5,3,3,1,3,4,3,4,2,3.11,False,True,True,False,18.75,2949.5,8.34,9.04,4.0,83.0,46.0,43.0,,,,,,,,37.39,17.05,29.46,25.18,17.98,Mid-range,0.481
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,Malé,Maldives,asia,"Vibrant markets, azure waters, and the gentle hum of island life create an inviting atmosphere that feels both exotic and familiar.",Mid-range,5.98,212,climate|cost|wtc_ratings,3,Tropical/Hot,28.98,meteostat,2,3,5,5,2,3,4,3,3,3.33,True,True,False,False,28.98,23575.1,7.67,8.52,1.0,73.0,0.0,160.0,,,,,,,,57.66,30.2,56.6,34.72,28.59,Mid-range,0.496
778d28df-a4fa-4328-896e-4a9f80216fda,Maun,Botswana,africa,"A gateway to the Okavango Delta, offering a serene blend of wildlife sounds, warm sunsets, and the gentle flow of the river.",Mid-range,5.97,213,climate|cost|wtc_ratings,3,Warm/Mediterranean,23.59,meteostat,3,5,5,1,2,3,3,2,4,3.11,False,True,True,False,23.59,1677.0,8.77,9.16,1.0,17.0,0.0,9.0,,,,,,,,40.17,10.21,35.16,42.5,62.63,Mid-range,1.559
e79d9e7b-6fc0-43de-a4fd-df7874e6f754,Lhasa,China,asia,High-altitude streets filled with the scent of incense and the sound of prayer wheels create a serene yet vibrant atmosphere.,Luxury,5.97,214,climate|cost|wtc_ratings,3,Cool,9.65,meteostat,5,4,4,1,1,3,4,2,5,3.22,False,False,True,True,9.65,6312.8,8.46,8.36,5.0,84.0,84.0,0.0,,,,,,,,41.77,16.53,46.01,28.37,59.99,Mid-range,1.436
b937f178-569d-4efb-b97c-1a3dc4a4e42c,Kigali,Rwanda,africa,Rolling hills meet vibrant city life where markets buzz with energy and the aroma of fresh coffee fills the air.,Mid-range,5.96,215,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.25,meteostat,4,3,4,1,2,3,3,3,4,3.0,True,True,True,False,21.25,6796.2,4.29,9.49,1.0,35.0,0.0,0.0,,,,,,,,31.62,15.9,27.71,27.99,26.82,Budget,0.848
e1ebc1b6-8798-422d-847a-22016faff3fd,Surabaya,Indonesia,asia,"Bustling streets filled with the aroma of local spices, vibrant markets, and a rich cultural tapestry invite exploration and discovery.",Budget,5.95,216,climate|cost|wtc_ratings,3,Tropical/Hot,28.73,meteostat,4,3,3,2,3,4,3,4,2,3.11,True,True,False,False,28.73,26862.5,5.79,8.82,8.0,84.0,0.0,131.0,,,,,,,,35.85,9.82,38.29,17.74,21.07,Mid-range,0.588
b6b694b6-df6b-4aa8-be96-478108285fba,Batumi,Georgia,asia,"A coastal city where lush green mountains meet the Black Sea, offering a blend of modern architecture and charming historic streets.",Budget,5.94,217,climate|cost|wtc_ratings,3,Temperate,15.64,meteostat,3,3,4,4,3,4,3,3,2,3.22,True,True,True,False,15.64,10461.6,,7.53,9.0,26.0,33.0,0.0,,,,,,,,30.18,9.26,26.44,27.88,31.15,Budget,1.032
b5a1cb1c-42d2-4235-a907-6791f1177f34,Ohrid,North Macedonia,europe,"Charming lakeside views, ancient cobblestone streets, and the scent of fresh coffee create a peaceful yet vibrant atmosphere perfect for unwinding.",Budget,5.94,218,climate|cost|wtc_ratings,3,Temperate,11.74,meteostat,4,3,5,3,3,3,3,2,4,3.33,True,True,False,False,11.74,2367.3,,6.71,8.0,17.0,32.0,0.0,,,,,,,,31.38,6.06,26.95,21.02,35.44,Budget,1.129
ae842628-e555-44fe-881f-93ac5378c589,New Orleans,United States,north_america,"Lively streets echo with jazz, while the scent of Creole cuisine fills the air, creating a vibrant and soulful experience.",Mid-range,5.91,219,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.63,meteostat,5,3,2,2,5,5,3,4,2,3.44,True,True,True,False,21.63,1873.1,,8.15,4.0,9.0,0.0,9.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
3a70dff6-b805-4e41-accf-480d43ed6ba7,Annecy,France,europe,"Charming canals and cobblestone streets weave through a picturesque town, surrounded by stunning alpine views and the serene waters of a crystal-clear lake.",Mid-range,5.91,220,climate|cost|wtc_ratings,3,Temperate,10.92,meteostat,4,4,5,3,3,4,3,3,4,3.67,True,True,False,False,10.92,113.3,,6.65,7.0,0.0,75.0,0.0,,,,,,,,74.13,25.33,73.64,71.84,85.41,Expensive,1.152
472a370a-f213-4bdd-bef7-e00aa2eb2ca4,Baku,Azerbaijan,asia,"A city where futuristic architecture meets ancient history, offering a unique blend of modernity and tradition with a lively, welcoming atmosphere.",Mid-range,5.91,221,climate|cost|wtc_ratings,3,Temperate,15.77,meteostat,4,3,3,2,4,4,3,4,2,3.22,False,True,True,False,15.77,320.8,,7.39,9.0,9.0,56.0,8.0,,,,,,,,29.73,7.86,26.57,26.73,27.26,Budget,0.917
6ce77f2d-9856-497c-a6d8-7d7c2363e489,Denver,United States,north_america,"A vibrant mix of urban sophistication and outdoor adventure, with crisp mountain air and a lively arts scene creating an invigorating atmosphere.",Mid-range,5.9,222,climate|cost|wtc_ratings,3,Temperate,10.71,meteostat,4,5,5,1,3,4,4,4,3,3.67,True,True,True,False,10.71,518.2,,6.34,6.0,9.0,34.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
3b9ab1a4-a090-45f5-b101-a73f33a67a6c,Rotorua,New Zealand,oceania,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",Mid-range,5.9,223,climate|cost|wtc_ratings,3,Temperate,15.91,meteostat,4,4,5,2,3,3,5,3,3,3.56,True,True,False,False,15.91,5359.5,,7.5,1.0,17.0,0.0,0.0,,,,,,,,74.52,34.44,72.04,70.05,83.63,Expensive,1.122
316ef402-4768-456e-98b3-87fad9b0a5c1,Lahore,Pakistan,asia,"Bustling streets alive with vibrant colors and the aroma of spices, offering a rich tapestry of history, culture, and warm hospitality.",Budget,5.89,224,climate|cost|wtc_ratings,3,Tropical/Hot,25.05,meteostat,5,3,2,1,3,5,3,4,2,3.11,True,True,True,False,25.05,10940.0,,7.56,11.0,84.0,0.0,77.0,,,,,,,,19.92,3.91,17.81,15.54,26.63,Budget,1.337
5af283b6-2a6b-4fb1-893d-953529dbad3b,Pretoria,South Africa,africa,"Wide tree-lined avenues and vibrant jacaranda blooms create a serene backdrop for exploring cultural landmarks and lively markets in a warm, welcoming atmosphere.",Mid-range,5.89,225,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.32,meteostat,4,3,4,1,3,4,3,4,2,3.11,True,True,False,False,19.32,2166.0,8.44,8.98,1.0,24.0,0.0,0.0,,,,,,,,42.09,16.6,34.78,41.33,78.36,Mid-range,1.862
