user_id,persona,age,gender,nationality,home_country,income_tier,trips_per_year,avg_trip_days,typical_daily_budget_usd,typical_trip_budget_usd,preferred_accommodation,preferred_companion,transport_preference,avg_booking_advance_days,climate_preference,activity_tags,pref_adventure,pref_culture,pref_beach,pref_nightlife,pref_luxury,pref_family_friendly,pref_nature,pref_food,pref_safety,pref_digital_nomad,pref_instagram_worthy,pref_value_for_money,n_countries_visited,cities_visited_count,cities_visited,wishlist_count,wishlist,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13
U00306,Digital Nomad,30,Male,Indian,India,<30k,10,30,54.0,1620.0,Hostel,Mixed group,Trains preferred,90,Mediterranean/Warm,art_galleries|temples|wildlife,0.626,0.645,0.32,0.436,0.22,0.0,0.457,0.796,0.299,0.633,0.497,0.944,7,7,Manuel Antonio National Park|Siena|Québec City|Arequipa|Lyon|Petra|Aswan,9,Munich|Tartu|Florianópolis|Jaipur|Palermo|Toulouse|Nagasaki|Osaka|Jeju Island,0.626,0.645,0.32,0.436,0.22,0.0,0.457,0.796,0.299,0.633,0.497,0.944,0.108,0.5
U00307,Weekend Tripper,26,Male,Chinese,China,150k+,6,3,261.0,783.0,Airbnb/VRBO,Mixed group,Any,0,Temperate/Mild,art_galleries|beaches|food_tours|museums|photography|yoga_wellness,0.331,0.847,0.359,0.495,0.461,0.63,0.0,0.586,0.5,0.0,0.66,0.435,5,5,Siem Reap|Zanzibar Town|Madeira|Baños|Zagreb,6,Warsaw|Split|Thessaloniki|Queenstown|Ayers Rock|Maui,0.331,0.847,0.359,0.495,0.461,0.63,0.0,0.586,0.5,0.0,0.66,0.435,0.522,0.05
U00308,Budget Backpacker,21,Male,Dutch,Netherlands,<30k,3,26,24.0,624.0,Boutique Hotel,Solo,Trains preferred,0,Mediterranean/Warm,photography|skiing|water_sports,0.958,0.533,0.501,0.478,0.086,0.093,0.577,0.319,0.196,0.154,0.543,1.0,0,0,,6,Kyiv|Tulum|Ronda|Great Barrier Reef|Sicily|Gotland,0.958,0.533,0.501,0.478,0.086,0.093,0.577,0.319,0.196,0.154,0.543,1.0,0.048,0.43333333333333335
U00309,Family Vacationer,32,Male,Other,Other,30-70k,2,7,274.0,1918.0,Mid-range Hotel,Friends,Road trips,30,Tropical/Hot,beaches|food_tours|historical_sites|local_markets|temples|wildlife|yoga_wellness,0.425,0.667,0.389,0.0,0.272,0.904,0.624,0.436,0.465,0.218,0.481,0.671,4,7,Anchorage|Atlanta|Banff|Miami|Bangkok|San Antonio|Guadalajara,9,Gjirokastër|Puglia|Taormina|Punta del Este|Suva|Siena|Rovaniemi|Tucson|Hamburg,0.425,0.667,0.389,0.0,0.272,0.904,0.624,0.436,0.465,0.218,0.481,0.671,0.548,0.11666666666666667
U00310,Family Vacationer,31,Male,French,France,30-70k,2,14,148.0,2072.0,Budget Hotel,Family,Flights only,90,Mediterranean/Warm,architecture|hiking|historical_sites|local_markets,0.352,0.648,0.845,0.237,0.458,0.921,0.696,0.516,0.545,0.252,0.509,0.301,8,9,Arequipa|Amman|Nantes|Ottawa|Toulouse|Savannah|Sidi Bou Said|Bristol|Oaxaca City,6,Muscat|Thessaloniki|Venice|Yaoundé|Amsterdam|Galway,0.352,0.648,0.845,0.237,0.458,0.921,0.696,0.516,0.545,0.252,0.509,0.301,0.296,0.23333333333333334
U00311,Budget Backpacker,25,Female,American,USA,30-70k,1,18,48.0,864.0,Mid-range Hotel,Solo,Road trips,0,Tropical/Hot,beaches|food_tours|hiking|water_sports,0.761,0.431,0.651,0.449,0.0,0.0,0.833,0.707,0.563,0.038,0.608,1.0,9,10,San José|Fortaleza|Cuzco|Tallinn|Toulouse|Oaxaca City|Montreal|Calgary|Varanasi|Christchurch,10,Keswick|Milan|Uluru|Galápagos Islands|Lusaka|Ohrid|Sicily|San Andrés|Lübeck|Bocas del Toro,0.761,0.431,0.651,0.449,0.0,0.0,0.833,0.707,0.563,0.038,0.608,1.0,0.096,0.3
U00312,Cultural Explorer,32,Male,Brazilian,Brazil,70-150k,3,7,140.0,980.0,Luxury Hotel,Solo,Any,90,Tropical/Hot,art_galleries|food_tours|historical_sites|museums|nightlife|photography|temples,0.216,0.988,0.0,0.368,0.223,0.37,0.408,1.0,0.73,0.233,0.706,0.57,7,7,Kraków|Rabat|Salzburg|Tunis|Mumbai|Port Douglas|Phoenix,3,Yangshuo|Zermatt|Vancouver,0.216,0.988,0.0,0.368,0.223,0.37,0.408,1.0,0.73,0.233,0.706,0.57,0.28,0.11666666666666667
U00313,Weekend Tripper,43,Male,American,USA,30-70k,7,2,287.0,574.0,Airbnb/VRBO,Mixed group,Road trips,180,Temperate/Mild,food_tours|photography|wine_tasting,0.488,0.358,0.344,0.517,0.431,0.451,0.341,0.668,0.519,0.0,0.371,0.615,5,5,Playa del Carmen|Vilnius|Banff|Bratislava|Zermatt,7,Vilamoura|Kathmandu|Ghent|Calgary|Darwin|Phoenix|Salento,0.488,0.358,0.344,0.517,0.431,0.451,0.341,0.668,0.519,0.0,0.371,0.615,0.574,0.03333333333333333
U00314,Cultural Explorer,54,Female,Korean,South Korea,30-70k,3,12,65.0,780.0,Budget Hotel,Family,Trains preferred,60,Tropical/Hot,art_galleries|beaches|historical_sites|local_markets|museums|volunteering,0.355,0.542,0.352,0.001,0.235,0.399,0.43,0.773,0.33,0.197,0.126,0.637,6,7,Khiva|Santa Cruz|Takayama|Salta|Nuremberg|Zakynthos|Bukhara,7,Tallinn|Puebla|Cebu|La Paz|Linz|Siena|Fraser Island,0.355,0.542,0.352,0.001,0.235,0.399,0.43,0.773,0.33,0.197,0.126,0.637,0.13,0.2
U00315,Weekend Tripper,39,Male,German,Germany,30-70k,10,3,247.0,741.0,Hostel,Family,Trains preferred,0,Tropical/Hot,architecture|art_galleries|hiking|historical_sites|museums|nightlife|photography,0.296,0.72,0.205,0.603,0.436,0.383,0.286,0.63,0.576,0.186,0.395,0.741,2,2,Aarhus|Krakow,8,San Cristóbal de las Casas|Islamabad|Ajaccio|Sintra|Accra|Cornwall|Maun|Podgorica,0.296,0.72,0.205,0.603,0.436,0.383,0.286,0.63,0.576,0.186,0.395,0.741,0.494,0.05
U00316,Budget Backpacker,26,Female,Canadian,Canada,<30k,1,18,20.0,360.0,Budget Hotel,Friends,Flights only,0,Mediterranean/Warm,cycling|food_tours|water_sports,0.649,0.52,0.687,0.464,0.0,0.087,0.898,0.642,0.193,0.022,0.338,1.0,6,6,Islamabad|Washington DC|Naples|Siwa Oasis|Melbourne|Santa Marta,5,Kota Kinabalu|Antalya|Bangkok|Belize City|Ljubljana,0.649,0.52,0.687,0.464,0.0,0.087,0.898,0.642,0.193,0.022,0.338,1.0,0.04,0.3
U00317,Luxury Traveler,40,Female,Japanese,Japan,70-150k,6,8,1124.0,8992.0,Resort,Solo,Any,180,Mediterranean/Warm,beaches|local_markets|photography|shopping|temples|wine_tasting|yoga_wellness,0.283,0.371,0.459,0.628,0.888,0.393,0.05,1.0,0.561,0.303,0.456,0.217,4,4,Tuscany|Takayama|Halifax|Bruges,5,Koh Lanta|Sapporo|Dubai|Buenos Aires|Kuwait City,0.283,0.371,0.459,0.628,0.888,0.393,0.05,1.0,0.561,0.303,0.456,0.217,2.248,0.13333333333333333
U00318,Adventure Seeker,33,Female,Other,Other,30-70k,2,12,95.0,1140.0,Mid-range Hotel,Solo,Flights only,90,Mediterranean/Warm,beaches|hiking|museums|photography|water_sports,0.696,0.398,0.543,0.23,0.201,0.185,1.0,0.627,0.417,0.107,0.462,0.835,4,4,Colombo|Harbin|Portland|Puglia,5,Dallas|Cairo|El Chaltén|Busan|Machu Picchu,0.696,0.398,0.543,0.23,0.201,0.185,1.0,0.627,0.417,0.107,0.462,0.835,0.19,0.2
U00319,Budget Backpacker,28,Female,Spanish,Spain,<30k,2,25,29.0,725.0,Budget Hotel,Solo,Flights only,60,Tropical/Hot,beaches|local_markets|museums|nightlife|photography|water_sports|wildlife,0.797,0.384,0.503,0.498,0.086,0.027,0.63,0.563,0.406,0.0,0.342,0.943,11,12,Cape Town|Antwerp|Atlanta|Manuel Antonio National Park|Izmir|Brno|Rotorua|Vladivostok|Aarhus|Thessaloniki|Caracas|St Petersburg,5,Rostock|Lausanne|Florence|Ankara|Nara,0.797,0.384,0.503,0.498,0.086,0.027,0.63,0.563,0.406,0.0,0.342,0.943,0.058,0.4166666666666667
U00320,Digital Nomad,24,Female,Other,Other,70-150k,4,36,69.0,2484.0,Airbnb/VRBO,Partner,Trains preferred,14,Tropical/Hot,local_markets|nightlife|photography,0.259,0.82,0.675,0.336,0.326,0.015,0.652,0.711,0.828,0.659,0.497,0.71,10,10,St Petersburg|Odessa|Kathmandu|Hvar|Lübeck|Lapland|Bariloche|Zanzibar|Brisbane|Acapulco,4,Reykjavík|Takayama|Naypyidaw|Calgary,0.259,0.82,0.675,0.336,0.326,0.015,0.652,0.711,0.828,0.659,0.497,0.71,0.138,0.6
U00321,Budget Backpacker,19,Male,American,USA,30-70k,3,27,27.0,729.0,Mid-range Hotel,Solo,Any,180,Any/Flexible,food_tours|hiking|historical_sites|local_markets|museums|nightlife|skiing,0.959,0.525,0.339,0.511,0.261,0.091,0.894,0.861,0.64,0.388,0.57,0.75,3,3,Kolkata|Colmar|San Diego,5,Kingston|Sapa|Ubud|Gold Coast|Valencia,0.959,0.525,0.339,0.511,0.261,0.091,0.894,0.861,0.64,0.388,0.57,0.75,0.054,0.45
U00322,Budget Backpacker,27,Female,Canadian,Canada,<30k,2,23,53.0,1219.0,Mid-range Hotel,Solo,Trains preferred,14,Tropical/Hot,beaches|food_tours|hiking|water_sports,0.895,0.406,0.481,0.436,0.024,0.235,0.916,0.405,0.014,0.206,0.663,1.0,6,6,Muscat|Turin|Edmonton|Ronda|Kuala Lumpur|Arequipa,10,Jodhpur|Búzios|Guimarães|Linz|Kota Kinabalu|Yamoussoukro|Córdoba|Nuwara Eliya|Charlotte|Hanoi,0.895,0.406,0.481,0.436,0.024,0.235,0.916,0.405,0.014,0.206,0.663,1.0,0.106,0.38333333333333336
U00323,Digital Nomad,27,Male,Chinese,China,<30k,5,36,69.0,2484.0,Budget Hotel,Solo,Road trips,14,Mediterranean/Warm,art_galleries|beaches|food_tours|hiking|historical_sites|photography|temples,0.375,0.619,0.685,0.463,0.0,0.0,0.542,0.794,0.388,0.936,0.744,1.0,5,5,Miami|Nicosia|Perth|Cape Town|Minsk,7,Sedona|Fort Lauderdale|Naples|Manaus|Kairouan|Lucca|Salta,0.375,0.619,0.685,0.463,0.0,0.0,0.542,0.794,0.388,0.936,0.744,1.0,0.138,0.6
U00324,Cultural Explorer,50,Male,American,USA,30-70k,3,7,146.0,1022.0,Budget Hotel,Mixed group,Trains preferred,90,Temperate/Mild,food_tours|historical_sites|local_markets|photography|temples,0.466,1.0,0.161,0.231,0.596,0.217,0.821,0.777,0.534,0.156,0.609,0.231,2,2,Christchurch|Yamoussoukro,3,Los Angeles|San Juan|Buenos Aires,0.466,1.0,0.161,0.231,0.596,0.217,0.821,0.777,0.534,0.156,0.609,0.231,0.292,0.11666666666666667
U00325,Cultural Explorer,29,Male,American,USA,30-70k,3,8,172.0,1376.0,Airbnb/VRBO,Family,Trains preferred,14,Mediterranean/Warm,hiking|local_markets|museums,0.558,1.0,0.314,0.015,0.202,0.505,0.515,0.756,0.377,0.147,0.395,0.853,15,17,Cologne|Fès|Launceston|Rosario|Perth|Ljubljana|Wadi Rum|Sofia|Bogotá|Amsterdam|Taormina|Hobart|Accra|Reykjavik|Antwerp|Monteverde|Yaoundé,5,Murmansk|Vladivostok|Ghent|Sapporo|Lautoka,0.558,1.0,0.314,0.015,0.202,0.505,0.515,0.756,0.377,0.147,0.395,0.853,0.344,0.13333333333333333
U00326,Budget Backpacker,19,Male,Brazilian,Brazil,30-70k,2,15,43.0,645.0,Airbnb/VRBO,Mixed group,Road trips,90,Any/Flexible,architecture|art_galleries|food_tours|museums|photography,0.661,0.643,0.522,0.521,0.0,0.0,0.816,0.813,0.708,0.197,0.647,1.0,3,3,Malé|Azores|Palawan,6,Puerto Vallarta|Lyon|Córdoba|Cuenca|San Cristóbal de las Casas|Cork,0.661,0.643,0.522,0.521,0.0,0.0,0.816,0.813,0.708,0.197,0.647,1.0,0.086,0.25
U00327,Digital Nomad,26,Male,British,UK,30-70k,7,17,43.0,731.0,Airbnb/VRBO,Solo,Flights only,60,Tropical/Hot,beaches|food_tours|live_music|museums|photography,0.181,0.644,0.455,0.535,0.182,0.165,0.539,0.855,0.579,0.74,0.638,0.936,1,2,San Antonio|Rochester,7,Bergen|Murmansk|Maastricht|Guimarães|Toronto|Puerto Vallarta|Mombasa,0.181,0.644,0.455,0.535,0.182,0.165,0.539,0.855,0.579,0.74,0.638,0.936,0.086,0.2833333333333333
U00328,Family Vacationer,30,Male,Australian,Australia,<30k,2,10,152.0,1520.0,Hostel,Friends,Flights only,0,Mediterranean/Warm,beaches|food_tours|local_markets|temples,0.367,0.689,0.746,0.076,0.438,0.949,0.803,0.804,0.547,0.198,0.668,0.752,2,2,Nazca|Zanzibar,6,Fort Lauderdale|Kigali|Galápagos Islands|Lake Tahoe|Essaouira|Port of Spain,0.367,0.689,0.746,0.076,0.438,0.949,0.803,0.804,0.547,0.198,0.668,0.752,0.304,0.16666666666666666
U00329,Budget Backpacker,22,Male,Indian,India,30-70k,2,23,39.0,897.0,Budget Hotel,Solo,Road trips,7,Tropical/Hot,art_galleries|beaches|hiking|historical_sites|museums|photography|temples,0.928,0.787,0.488,0.417,0.0,0.0,0.442,0.634,0.319,0.036,0.64,0.944,10,10,San Pedro de Atacama|Iquitos|Milan|Astana|Cesky Krumlov|Ghent|Baku|Tucson|Ronda|Tallinn,7,Beijing|Saaremaa Island|Baltimore|Tunis|Los Cabos|Hamilton Island|Rosario,0.928,0.787,0.488,0.417,0.0,0.0,0.442,0.634,0.319,0.036,0.64,0.944,0.078,0.38333333333333336
U00330,Luxury Traveler,45,Male,German,Germany,70-150k,6,9,1049.0,9441.0,Mid-range Hotel,Partner,Road trips,90,Any/Flexible,beaches|food_tours|live_music|nightlife|shopping|wine_tasting,0.138,0.202,0.697,0.652,0.888,0.498,0.104,1.0,0.46,0.122,0.442,0.004,5,6,Charlottetown|Charlotte|Fortaleza|St Ives|Tucson|Caracas,4,Auckland|Petra|Plitvice Lakes|Kuwait City,0.138,0.202,0.697,0.652,0.888,0.498,0.104,1.0,0.46,0.122,0.442,0.004,2.098,0.15
U00331,Adventure Seeker,29,Male,Canadian,Canada,30-70k,5,12,178.0,2136.0,Mid-range Hotel,Mixed group,Trains preferred,180,Temperate/Mild,cycling|hiking|local_markets|museums|photography|wildlife,0.967,0.568,0.426,0.086,0.459,0.094,0.849,0.732,0.473,0.369,0.481,0.419,2,2,Bogotá|Tirana,9,Caye Caulker|Sofia|Funchal|Jeju Island|Bagan|San Jose|Mombasa|Detroit|Cornwall,0.967,0.568,0.426,0.086,0.459,0.094,0.849,0.732,0.473,0.369,0.481,0.419,0.356,0.2
U00332,Adventure Seeker,35,Male,Other,Other,30-70k,5,17,58.0,986.0,Boutique Hotel,Mixed group,Flights only,14,Mediterranean/Warm,hiking|historical_sites|skiing|wildlife,0.881,0.532,0.138,0.438,0.0,0.095,0.803,0.44,0.082,0.156,0.179,1.0,3,3,San Diego|Trondheim|Ottawa,7,Valdivia|Reykjavik|Goa|Tucson|Osaka|Muscat|Quebec City,0.881,0.532,0.138,0.438,0.0,0.095,0.803,0.44,0.082,0.156,0.179,1.0,0.116,0.2833333333333333
U00333,Digital Nomad,35,Female,British,UK,<30k,4,15,87.0,1305.0,Hostel,Solo,Road trips,180,Tropical/Hot,beaches|food_tours|temples|wildlife,0.733,0.608,0.715,0.414,0.355,0.0,0.622,0.405,0.138,0.678,0.349,0.814,5,5,Akureyri|Charlottetown|Skopje|Kangaroo Island|Seychelles,9,Havana|New York City|Nara|Abu Dhabi|Punta del Este|Montevideo|Reykjavík|Curitiba|Krakow,0.733,0.608,0.715,0.414,0.355,0.0,0.622,0.405,0.138,0.678,0.349,0.814,0.174,0.25
U00334,Family Vacationer,31,Non-binary,German,Germany,70-150k,1,18,131.0,2358.0,Mid-range Hotel,Friends,Flights only,7,Any/Flexible,architecture|art_galleries|food_tours|hiking|historical_sites|museums|yoga_wellness,0.389,0.637,0.511,0.258,0.368,0.984,0.68,0.719,0.84,0.117,0.514,0.685,10,11,Delhi|Mumbai|Monteverde|Leipzig|Bucharest|Suva|Ankara|Montevideo|Nicosia|Zermatt|Ajaccio,9,Busan|Montego Bay|Boston|Cologne|Tunis|Doha|Cork|Puerto Vallarta|Brno,0.389,0.637,0.511,0.258,0.368,0.984,0.68,0.719,0.84,0.117,0.514,0.685,0.262,0.3
U00335,Cultural Explorer,42,Female,German,Germany,150k+,3,8,122.0,976.0,Camping/Glamping,Solo,Trains preferred,60,Any/Flexible,art_galleries|food_tours|hiking|local_markets|museums,0.495,0.924,0.401,0.279,0.442,0.272,0.332,0.743,0.686,0.0,0.113,0.648,3,3,Varanasi|Pretoria|Bocas del Toro,10,Prague|Kuching|Kraków|Cork|Galway|Portland|Taipei|Sedona|Cali|Manama,0.495,0.924,0.401,0.279,0.442,0.272,0.332,0.743,0.686,0.0,0.113,0.648,0.244,0.13333333333333333
U00336,Digital Nomad,41,Male,French,France,30-70k,9,42,63.0,2646.0,Luxury Hotel,Solo,Any,14,Mediterranean/Warm,art_galleries|historical_sites|live_music|local_markets|museums|photography,0.396,0.881,0.334,0.583,0.0,0.0,0.453,0.865,0.319,0.853,0.499,0.921,0,0,,3,Trinidad|Muscat|Victoria,0.396,0.881,0.334,0.583,0.0,0.0,0.453,0.865,0.319,0.853,0.499,0.921,0.126,0.7
U00337,Weekend Tripper,27,Male,German,Germany,30-70k,6,3,181.0,543.0,Luxury Hotel,Solo,Road trips,0,Temperate/Mild,architecture|art_galleries|beaches|live_music|photography|temples|yoga_wellness,0.052,0.627,0.545,0.591,0.415,0.298,0.323,0.628,0.251,0.188,0.599,0.476,1,1,Sintra,9,Asunción|Palawan|Gjirokastër|Almaty|Davao|Kuala Lumpur|Nairobi|Rabat|Harare,0.052,0.627,0.545,0.591,0.415,0.298,0.323,0.628,0.251,0.188,0.599,0.476,0.362,0.05
U00338,Weekend Tripper,42,Male,Canadian,Canada,30-70k,11,3,212.0,636.0,Boutique Hotel,Solo,Flights only,180,Temperate/Mild,architecture|museums|yoga_wellness,0.206,0.847,0.348,0.611,0.258,0.364,0.339,0.798,0.463,0.286,0.477,0.77,2,2,Playa del Carmen|Accra,4,Marrakesh|San Carlos de Bariloche|Florence|Bandung,0.206,0.847,0.348,0.611,0.258,0.364,0.339,0.798,0.463,0.286,0.477,0.77,0.424,0.05
U00339,Budget Backpacker,21,Female,American,USA,<30k,3,18,40.0,720.0,Budget Hotel,Friends,Any,0,Mediterranean/Warm,hiking|museums|photography|temples,0.793,0.342,0.331,0.383,0.0,0.225,0.468,0.933,0.171,0.139,0.629,0.534,4,4,Charleston|Vilamoura|Malmö|Paramaribo,9,Memphis|Salvador da Bahia|Minsk|Bukhara|Mendoza|Tehran|Manuel Antonio National Park|Cape Town|Brisbane,0.793,0.342,0.331,0.383,0.0,0.225,0.468,0.933,0.171,0.139,0.629,0.534,0.08,0.3
U00340,Digital Nomad,28,Female,German,Germany,<30k,5,18,92.0,1656.0,Budget Hotel,Mixed group,Trains preferred,14,Mediterranean/Warm,art_galleries|food_tours|historical_sites|photography|wildlife,0.277,0.667,0.489,0.59,0.026,0.198,0.514,0.883,0.358,0.679,0.692,0.89,3,4,Charlottetown|Sedona|Whistler|Guilin,5,Bariloche|Fortaleza|Kairouan|Astana|Zurich,0.277,0.667,0.489,0.59,0.026,0.198,0.514,0.883,0.358,0.679,0.692,0.89,0.184,0.3
U00341,Weekend Tripper,43,Female,American,USA,70-150k,11,4,170.0,680.0,Airbnb/VRBO,Solo,Trains preferred,30,Temperate/Mild,beaches|hiking|museums,0.322,0.657,0.392,0.348,0.196,0.383,0.254,0.934,0.646,0.0,0.139,0.813,8,8,Cardiff|Granada|Puerto Vallarta|Bordeaux|San José|Baños|Manchester|Crete,5,Ljubljana|Kaunas|Caracas|Gorée Island|Cancun,0.322,0.657,0.392,0.348,0.196,0.383,0.254,0.934,0.646,0.0,0.139,0.813,0.34,0.06666666666666667
U00342,Weekend Tripper,44,Male,Korean,South Korea,30-70k,11,4,243.0,972.0,Budget Hotel,Solo,Any,30,Cold/Snow,architecture|art_galleries|beaches|live_music|nightlife|photography|yoga_wellness,0.328,0.646,0.536,0.511,0.335,0.513,0.337,0.783,0.274,0.238,0.362,0.721,5,6,Sidi Bou Said|San Antonio|Santiago de Chile|Mostar|Houston|Oslo,6,Kyiv|Hamilton Island|Great Barrier Reef|St Petersburg|Lugano|Lahore,0.328,0.646,0.536,0.511,0.335,0.513,0.337,0.783,0.274,0.238,0.362,0.721,0.486,0.06666666666666667
U00343,Weekend Tripper,26,Male,Japanese,Japan,30-70k,9,2,332.0,664.0,Hostel,Family,Trains preferred,60,Tropical/Hot,architecture|art_galleries|food_tours|historical_sites|temples|volunteering,0.198,0.622,0.155,0.291,0.144,0.139,0.243,0.822,0.424,0.103,0.62,0.553,3,3,Goa|Hiroshima|Monteverde,10,Yaoundé|Valparaíso|Bucharest|Zermatt|Búzios|Ushuaia|Mumbai|Mendoza|Puebla|Dunedin,0.198,0.622,0.155,0.291,0.144,0.139,0.243,0.822,0.424,0.103,0.62,0.553,0.664,0.03333333333333333
U00344,Budget Backpacker,27,Male,Brazilian,Brazil,<30k,1,27,33.0,891.0,Budget Hotel,Solo,Flights only,7,Tropical/Hot,hiking|historical_sites|local_markets|water_sports|wildlife,0.789,0.427,0.509,0.948,0.225,0.113,0.734,0.43,0.231,0.356,0.664,1.0,3,3,Bled|Havana|Baños,5,Funchal|Carcassonne|Catania|Oslo|Québec City,0.789,0.427,0.509,0.948,0.225,0.113,0.734,0.43,0.231,0.356,0.664,1.0,0.066,0.45
U00345,Luxury Traveler,40,Female,American,USA,70-150k,5,8,831.0,6648.0,Airbnb/VRBO,Solo,Any,7,Tropical/Hot,historical_sites|nightlife|shopping|wine_tasting,0.309,0.482,0.453,0.372,0.943,0.12,0.12,0.704,0.609,0.165,0.236,0.106,5,5,Banff|Plitvice Lakes|Seychelles|Gjirokastër|Lviv,9,Chicago|Ottawa|Montego Bay|Plovdiv|Rapa Nui|Colmar|Cozumel|Meknes|Seoul,0.309,0.482,0.453,0.372,0.943,0.12,0.12,0.704,0.609,0.165,0.236,0.106,1.662,0.13333333333333333
U00346,Luxury Traveler,59,Female,French,France,150k+,7,9,298.0,2682.0,Luxury Hotel,Family,Flights only,14,Any/Flexible,food_tours|nightlife|shopping|temples|wine_tasting,0.46,0.591,0.844,0.696,1.0,0.307,0.424,0.977,0.836,0.01,0.426,0.113,4,4,Bogotá|Taupo|Santa Cruz de la Sierra|Bath,10,Tuscany|Tartu|San Juan|San Diego|Utrecht|El Chaltén|Izmir|San Cristóbal de las Casas|Asunción|Cologne,0.46,0.591,0.844,0.696,1.0,0.307,0.424,0.977,0.836,0.01,0.426,0.113,0.596,0.15
U00347,Budget Backpacker,26,Male,Italian,Italy,<30k,1,23,31.0,713.0,Airbnb/VRBO,Solo,Trains preferred,14,Any/Flexible,beaches|historical_sites|live_music|museums|photography|temples|wildlife,0.691,0.796,0.812,0.703,0.0,0.097,0.703,0.7,0.231,0.206,0.73,0.736,4,4,Kraków|Acapulco|Cornwall|Sidi Bou Said,4,Warsaw|Paris|Cologne|Siena,0.691,0.796,0.812,0.703,0.0,0.097,0.703,0.7,0.231,0.206,0.73,0.736,0.062,0.38333333333333336
U00348,Cultural Explorer,39,Male,Japanese,Japan,150k+,4,13,161.0,2093.0,Luxury Hotel,Mixed group,Any,180,Temperate/Mild,food_tours|hiking|historical_sites|local_markets|museums|nightlife,0.368,0.844,0.111,0.298,0.405,0.324,0.544,0.866,0.53,0.25,0.384,0.618,7,7,Thessaloniki|Iquitos|Plovdiv|Sardinia|Freiburg|Port Louis|Santa Marta,5,Rome|Wellington|Rotorua|Vienna|Kathmandu,0.368,0.844,0.111,0.298,0.405,0.324,0.544,0.866,0.53,0.25,0.384,0.618,0.322,0.21666666666666667
U00349,Budget Backpacker,26,Female,Spanish,Spain,<30k,3,22,57.0,1254.0,Boutique Hotel,Family,Flights only,0,Mediterranean/Warm,beaches|live_music|museums|photography|temples,0.78,0.63,0.691,0.623,0.0,0.255,0.615,0.429,0.346,0.025,0.667,1.0,4,4,Nagasaki|Zermatt|Verona|Bergen,5,Siwa Oasis|Cebu|Rovaniemi|Annecy|Orlando,0.78,0.63,0.691,0.623,0.0,0.255,0.615,0.429,0.346,0.025,0.667,1.0,0.114,0.36666666666666664
U00350,Luxury Traveler,42,Male,Indian,India,150k+,7,6,926.0,5556.0,Resort,Solo,Trains preferred,30,Mediterranean/Warm,beaches|food_tours|historical_sites|local_markets|museums|nightlife|wine_tasting,0.141,0.494,0.654,0.585,0.908,0.473,0.361,0.918,0.718,0.076,0.262,0.126,6,6,Strasbourg|Athens|Victoria|Luxembourg City|Madeira|Viña del Mar,7,Oaxaca|Leipzig|Meknes|Frankfurt|Mostar|Sapporo|Eindhoven,0.141,0.494,0.654,0.585,0.908,0.473,0.361,0.918,0.718,0.076,0.262,0.126,1.852,0.1
U00351,Family Vacationer,37,Female,German,Germany,30-70k,1,16,318.0,5088.0,Mid-range Hotel,Friends,Road trips,0,Tropical/Hot,cycling|food_tours|local_markets|photography|water_sports|wildlife|wine_tasting,0.432,0.239,0.67,0.0,0.303,0.885,0.675,0.702,0.14,0.313,0.249,0.69,18,24,Raleigh|Yangon|Uluru|San Diego|Seychelles|Nazca|Bangkok|Philadelphia|Sapporo|Zagreb|Lima|Zurich|Palermo|Bocas del Toro|Cappadocia|Gdansk|Maastricht|Kuching|Pretoria|Bern|Glasgow|Kyoto|Acapulco|Los Cabos,10,Khiva|Nicosia|Machu Picchu|Venice|Batumi|Lagos|Ulaanbaatar|Algarve|New York|Ho Chi Minh City,0.432,0.239,0.67,0.0,0.303,0.885,0.675,0.702,0.14,0.313,0.249,0.69,0.636,0.26666666666666666
U00352,Family Vacationer,37,Female,Korean,South Korea,30-70k,2,14,131.0,1834.0,Budget Hotel,Friends,Trains preferred,30,Tropical/Hot,food_tours|historical_sites|local_markets,0.265,0.799,0.75,0.192,0.371,0.627,0.616,0.811,0.073,0.346,0.494,0.826,7,7,Rosario|Nuremberg|Uluru|Crete|Goa|Luxembourg City|Wellington,9,Odessa|Oslo|Washington|Richmond|Birmingham|Kota Kinabalu|Antwerp|Rovaniemi|Bariloche,0.265,0.799,0.75,0.192,0.371,0.627,0.616,0.811,0.073,0.346,0.494,0.826,0.262,0.23333333333333334
U00353,Cultural Explorer,30,Male,Japanese,Japan,30-70k,4,8,103.0,824.0,Mid-range Hotel,Friends,Road trips,180,Tropical/Hot,architecture|art_galleries|historical_sites|local_markets|museums|photography|wildlife,0.119,0.838,0.136,0.332,0.301,0.569,0.433,0.939,0.242,0.007,0.559,0.826,3,3,Gjirokastër|Philadelphia|Yaoundé,8,Tirana|Antofagasta|Salta|Doha|Montego Bay|Islamabad|Christchurch|Caracas,0.119,0.838,0.136,0.332,0.301,0.569,0.433,0.939,0.242,0.007,0.559,0.826,0.206,0.13333333333333333
